Date,Key,RetailAndRecreation,GroceryAndPharmacy,Parks,TransitStations,Workplaces,Residential
2020-04-12,MX,-65.0,-29.0,-58.0,-57.0,-31.0,13.0
2020-04-12,MX_AGU,-68.0,-23.0,-46.0,-70.0,-31.0,14.0
2020-04-12,MX_BCN,-69.0,-25.0,-59.0,-64.0,-38.0,17.0
2020-04-12,MX_BCS,-78.0,-41.0,-69.0,-75.0,-50.0,20.0
2020-04-12,MX_CAM,-65.0,-36.0,-63.0,-62.0,-31.0,16.0
2020-04-12,MX_CHH,-70.0,-35.0,-62.0,-67.0,-35.0,15.0
2020-04-12,MX_CHP,-68.0,-33.0,-56.0,-60.0,-31.0,13.0
2020-04-12,MX_CMX,-70.0,-36.0,-67.0,-59.0,-36.0,14.0
2020-04-12,MX_COA,-71.0,-34.0,-68.0,-58.0,-33.0,14.0
2020-04-12,MX_COL,-66.0,-27.0,-52.0,-65.0,-25.0,15.0
2020-04-12,MX_DUR,-62.0,-31.0,-55.0,-52.0,-27.0,12.0
2020-04-12,MX_GRO,-66.0,-32.0,-62.0,-62.0,-28.0,13.0
2020-04-12,MX_GUA,-65.0,-25.0,-59.0,-54.0,-27.0,12.0
2020-04-12,MX_HID,-55.0,-25.0,-44.0,-52.0,-23.0,12.0
2020-04-12,MX_JAL,-63.0,-29.0,-56.0,-63.0,-30.0,14.0
2020-04-12,MX_MEX,-58.0,-21.0,-47.0,-48.0,-27.0,11.0
2020-04-12,MX_MIC,-58.0,-27.0,-39.0,-53.0,-22.0,11.0
2020-04-12,MX_MOR,-61.0,-29.0,-51.0,-53.0,-27.0,15.0
2020-04-12,MX_NAY,-72.0,-33.0,-67.0,-57.0,-36.0,16.0
2020-04-12,MX_OAX,-64.0,-37.0,-59.0,-59.0,-29.0,12.0
2020-04-12,MX_PUE,-64.0,-26.0,-50.0,-45.0,-28.0,13.0
2020-04-12,MX_QUE,-67.0,-29.0,-61.0,-41.0,-33.0,13.0
2020-04-12,MX_ROO,-78.0,-43.0,-74.0,-88.0,-52.0,23.0
2020-04-12,MX_SIN,-70.0,-34.0,-57.0,-66.0,-35.0,16.0
2020-04-12,MX_SON,-70.0,-30.0,-63.0,-66.0,-34.0,14.0
2020-04-12,MX_TAB,-70.0,-38.0,-56.0,-55.0,-36.0,15.0
2020-04-12,MX_TAM,-66.0,-29.0,-63.0,-59.0,-31.0,12.0
2020-04-12,MX_TLA,-57.0,-22.0,-50.0,-42.0,-22.0,12.0
2020-04-12,MX_VER,-61.0,-24.0,-53.0,-52.0,-27.0,12.0
2020-04-12,MX_ZAC,-61.0,-36.0,-53.0,-63.0,-28.0,14.0
2020-04-12,MY,-80.0,-55.0,-67.0,-83.0,-50.0,31.0
2020-04-12,MZ,-36.0,-22.0,-31.0,-38.0,-3.0,12.0
2020-04-12,NE,-23.0,-16.0,-19.0,-36.0,0.0,9.0
2020-04-12,NG,-51.0,-37.0,-35.0,-49.0,-14.0,19.0
2020-04-12,NI,-50.0,-36.0,-33.0,-48.0,-24.0,10.0
2020-04-12,NL,-71.0,-51.0,33.0,-54.0,-29.0,8.0
2020-04-12,NO,-63.0,-31.0,12.0,-52.0,-34.0,10.0
2020-04-12,NO_03,-68.0,-25.0,13.0,-59.0,-43.0,11.0
2020-04-12,NO_11,-61.0,-36.0,15.0,-53.0,-33.0,9.0
2020-04-12,NO_15,-72.0,-42.0,-25.0,-59.0,-34.0,
2020-04-12,NO_18,-68.0,,-8.0,-75.0,-30.0,
2020-04-12,NO_30,-52.0,-21.0,49.0,-54.0,-33.0,10.0
2020-04-12,NO_34,-65.0,-28.0,5.0,-47.0,-31.0,8.0
2020-04-12,NO_42,-55.0,-19.0,17.0,-30.0,-29.0,8.0
2020-04-12,NO_46,-68.0,-48.0,-20.0,-63.0,-35.0,11.0
2020-04-12,NP,-74.0,-63.0,-51.0,-69.0,-65.0,24.0
2020-04-12,NZ,-92.0,-59.0,-77.0,-85.0,-59.0,22.0
2020-04-12,OM,-58.0,-42.0,-44.0,-70.0,-47.0,20.0
2020-04-12,PA,-95.0,-95.0,-87.0,-90.0,-75.0,36.0
2020-04-12,PE,-95.0,-95.0,-89.0,-93.0,-75.0,34.0
2020-04-12,PE_AMA,,,-74.0,-89.0,-53.0,
2020-04-12,PE_ANC,-91.0,-94.0,-80.0,-94.0,-69.0,33.0
2020-04-12,PE_ARE,-94.0,-94.0,-88.0,-90.0,-72.0,35.0
2020-04-12,PE_AYA,-84.0,-93.0,-81.0,-91.0,-59.0,
2020-04-12,PE_CAJ,-90.0,-90.0,-80.0,-92.0,-64.0,35.0
2020-04-12,PE_HUV,,,-66.0,-84.0,-43.0,
2020-04-12,PE_ICA,-92.0,-96.0,-90.0,-97.0,-72.0,36.0
2020-04-12,PE_LAL,-93.0,-93.0,-88.0,-92.0,-72.0,34.0
2020-04-12,PE_LAM,-94.0,-94.0,-88.0,-97.0,-74.0,33.0
2020-04-12,PE_LOR,-90.0,-93.0,-83.0,-80.0,-58.0,
2020-04-12,PE_MDD,-86.0,-94.0,-88.0,-80.0,-55.0,
2020-04-12,PE_MOQ,-91.0,-96.0,-90.0,-94.0,-65.0,
2020-04-12,PE_PAS,,,-76.0,,-50.0,
2020-04-12,PE_PIU,-91.0,-93.0,-84.0,-94.0,-69.0,34.0
2020-04-12,PE_PUN,-89.0,-93.0,-80.0,-90.0,-64.0,37.0
2020-04-12,PE_TAC,-94.0,-94.0,-92.0,-94.0,-73.0,
2020-04-12,PE_TUM,-89.0,-90.0,-84.0,-91.0,-67.0,
2020-04-12,PE_UCA,-92.0,-93.0,-83.0,-89.0,-61.0,
2020-04-12,PG,-22.0,-9.0,-13.0,-43.0,6.0,
2020-04-12,PH,-82.0,-62.0,-60.0,-84.0,-55.0,26.0
2020-04-12,PK,-65.0,-49.0,-40.0,-56.0,-33.0,15.0
2020-04-12,PL,-88.0,-73.0,-63.0,-75.0,-41.0,13.0
2020-04-12,PR,-89.0,-92.0,-83.0,-88.0,-63.0,25.0
2020-04-12,PT,-86.0,-83.0,-79.0,-81.0,-56.0,23.0
2020-04-12,PT_20,-87.0,-71.0,-64.0,-90.0,-48.0,
2020-04-12,PT_30,-91.0,-81.0,-85.0,-79.0,-64.0,
2020-04-12,PY,-70.0,-52.0,-72.0,-78.0,-29.0,24.0
2020-04-12,QA,-48.0,-23.0,-33.0,-54.0,-36.0,23.0
2020-04-12,RE,,,,-91.0,-50.0,
2020-04-12,RO,-76.0,-42.0,-52.0,-68.0,-34.0,13.0
2020-04-12,RS,-96.0,-97.0,-82.0,-91.0,-75.0,21.0
2020-04-12,RW,-62.0,-59.0,-21.0,-77.0,-27.0,24.0
2020-04-12,SA,-69.0,-34.0,-59.0,-80.0,-59.0,28.0
2020-04-12,SE,-34.0,-17.0,54.0,-43.0,-24.0,6.0
2020-04-12,SG,-64.0,-31.0,-57.0,-70.0,-49.0,27.0
2020-04-12,SI,-85.0,-91.0,-23.0,-48.0,-45.0,11.0
2020-04-12,SK,-86.0,-89.0,32.0,-61.0,-43.0,10.0
2020-04-12,SN,-43.0,-31.0,-30.0,-51.0,-7.0,11.0
2020-04-12,SV,-82.0,-64.0,-75.0,-77.0,-53.0,24.0
2020-04-12,TG,-40.0,-28.0,-24.0,-51.0,-11.0,16.0
2020-04-12,TH,-54.0,-22.0,-56.0,-66.0,-24.0,17.0
2020-04-12,TJ,-13.0,-13.0,-15.0,-21.0,-1.0,1.0
2020-04-12,TR,-93.0,-85.0,-79.0,-90.0,-70.0,25.0
2020-04-12,TT,-71.0,-43.0,-67.0,-83.0,-42.0,15.0
2020-04-12,TW,-14.0,1.0,-10.0,-33.0,-5.0,7.0
2020-04-12,TZ,-36.0,-28.0,-21.0,-33.0,-25.0,10.0
2020-04-12,UG,-67.0,-56.0,-21.0,-71.0,-30.0,25.0
2020-04-12,US,-63.0,-39.0,-36.0,-56.0,-45.0,13.0
2020-04-12,US_AK,-55.0,-33.0,12.0,-59.0,-37.0,9.0
2020-04-12,US_AL,-64.0,-47.0,-50.0,-51.0,-45.0,13.0
2020-04-12,US_AR,-53.0,-29.0,-27.0,-39.0,-36.0,10.0
2020-04-12,US_AZ,-57.0,-27.0,-31.0,-48.0,-41.0,10.0
2020-04-12,US_CA,-62.0,-34.0,-55.0,-58.0,-44.0,16.0
2020-04-12,US_CO,-69.0,-45.0,-68.0,-69.0,-49.0,15.0
2020-04-12,US_CT,-65.0,-50.0,25.0,-62.0,-45.0,13.0
2020-04-12,US_DC,-72.0,-41.0,-61.0,-73.0,-51.0,15.0
2020-04-12,US_DE,-65.0,-41.0,-5.0,-61.0,-46.0,12.0
2020-04-12,US_FL,-66.0,-49.0,-63.0,-69.0,-50.0,15.0
2020-04-12,US_GA,-63.0,-42.0,-57.0,-65.0,-49.0,14.0
2020-04-12,US_HI,-67.0,-38.0,-68.0,-77.0,-52.0,17.0
2020-04-12,US_IA,-67.0,-34.0,-20.0,-47.0,-40.0,12.0
2020-04-12,US_ID,-51.0,-20.0,50.0,-40.0,-42.0,8.0
2020-04-12,US_IL,-64.0,-34.0,5.0,-55.0,-45.0,13.0
2020-04-12,US_IN,-62.0,-37.0,10.0,-41.0,-43.0,11.0
2020-04-12,US_KS,-61.0,-42.0,-47.0,-42.0,-42.0,12.0
2020-04-12,US_KY,-60.0,-34.0,-20.0,-48.0,-43.0,11.0
2020-04-12,US_LA,-64.0,-39.0,-55.0,-61.0,-44.0,13.0
2020-04-12,US_MA,-67.0,-50.0,21.0,-69.0,-48.0,14.0
2020-04-12,US_MD,-60.0,-36.0,5.0,-55.0,-46.0,15.0
2020-04-12,US_ME,-73.0,-56.0,26.0,-57.0,-43.0,9.0
2020-04-12,US_MI,-74.0,-50.0,17.0,-60.0,-51.0,13.0
2020-04-12,US_MN,-77.0,-59.0,-48.0,-71.0,-49.0,15.0
2020-04-12,US_MO,-62.0,-41.0,-27.0,-48.0,-42.0,11.0
2020-04-12,US_MS,-63.0,-44.0,-50.0,-49.0,-43.0,14.0
2020-04-12,US_MT,-67.0,-37.0,-22.0,-52.0,-43.0,11.0
2020-04-12,US_NC,-61.0,-32.0,-35.0,-61.0,-44.0,12.0
2020-04-12,US_ND,-69.0,-60.0,-26.0,-49.0,-40.0,12.0
2020-04-12,US_NE,-69.0,-47.0,-57.0,-45.0,-43.0,13.0
2020-04-12,US_NH,-65.0,-62.0,25.0,-61.0,-46.0,12.0
2020-04-12,US_NJ,-76.0,-48.0,-19.0,-72.0,-52.0,16.0
2020-04-12,US_NM,-60.0,-36.0,-39.0,-42.0,-40.0,11.0
2020-04-12,US_NV,-61.0,-32.0,-48.0,-64.0,-56.0,14.0
2020-04-12,US_NY,-75.0,-44.0,-10.0,-68.0,-51.0,15.0
2020-04-12,US_OH,-65.0,-43.0,40.0,-42.0,-44.0,11.0
2020-04-12,US_OK,-54.0,-27.0,-41.0,-37.0,-40.0,11.0
2020-04-12,US_OR,-56.0,-24.0,5.0,-45.0,-41.0,10.0
2020-04-12,US_PA,-70.0,-47.0,31.0,-55.0,-46.0,12.0
2020-04-12,US_RI,-63.0,-45.0,11.0,-67.0,-43.0,13.0
2020-04-12,US_SC,-64.0,-39.0,-56.0,-52.0,-46.0,12.0
2020-04-12,US_SD,-73.0,-50.0,-40.0,-56.0,-44.0,13.0
2020-04-12,US_TN,-65.0,-43.0,-61.0,-53.0,-47.0,13.0
2020-04-12,US_TX,-57.0,-38.0,-53.0,-53.0,-43.0,13.0
2020-04-12,US_UT,-54.0,-31.0,12.0,-51.0,-45.0,10.0
2020-04-12,US_VA,-59.0,-29.0,-8.0,-59.0,-44.0,12.0
2020-04-12,US_VT,-75.0,-55.0,17.0,-72.0,-48.0,11.0
2020-04-12,US_WA,-56.0,-27.0,3.0,-51.0,-43.0,11.0
2020-04-12,US_WI,-70.0,-43.0,-1.0,-50.0,-43.0,12.0
2020-04-12,US_WV,-62.0,-37.0,2.0,-40.0,-37.0,9.0
2020-04-12,US_WY,-64.0,-43.0,-49.0,-40.0,-40.0,12.0
2020-04-12,UY,-71.0,-32.0,-79.0,-66.0,-32.0,20.0
2020-04-12,VE,-65.0,-51.0,-59.0,-65.0,-29.0,14.0
2020-04-12,VN,-64.0,-40.0,-46.0,-64.0,-30.0,20.0
2020-04-12,YE,-9.0,-3.0,-11.0,-15.0,-10.0,5.0
2020-04-12,ZA,-78.0,-54.0,-57.0,-81.0,-46.0,23.0
2020-04-12,ZM,-27.0,-17.0,-6.0,-28.0,-3.0,11.0
2020-04-12,ZW,-64.0,-56.0,-45.0,-80.0,-35.0,33.0
2020-04-13,AE,-62.0,-30.0,-73.0,-78.0,-55.0,30.0
2020-04-13,AF,-46.0,-27.0,-13.0,-51.0,-41.0,14.0
2020-04-13,AG,-85.0,-69.0,-62.0,-90.0,-86.0,
2020-04-13,AO,-55.0,-40.0,-39.0,-60.0,-51.0,29.0
2020-04-13,AR,-83.0,-40.0,-74.0,-67.0,-55.0,25.0
2020-04-13,AR_B,-85.0,-42.0,-79.0,-64.0,-59.0,27.0
2020-04-13,AR_L,-80.0,-36.0,-59.0,-67.0,-43.0,22.0
2020-04-13,AR_R,-85.0,-49.0,-79.0,-92.0,-51.0,27.0
2020-04-13,AR_T,-78.0,-31.0,-55.0,-55.0,-45.0,21.0
2020-04-13,AR_W,-78.0,-43.0,-70.0,-78.0,-39.0,19.0
2020-04-13,AR_Y,-76.0,-32.0,-62.0,-79.0,-38.0,19.0
2020-04-13,AT,-90.0,-94.0,-15.0,-78.0,-88.0,31.0
2020-04-13,AU,-45.0,-23.0,-18.0,-73.0,-78.0,27.0
2020-04-13,AU_ACT,-45.0,-5.0,32.0,-70.0,-84.0,29.0
2020-04-13,AU_NSW,-44.0,-19.0,-18.0,-72.0,-79.0,28.0
2020-04-13,AU_NT,-35.0,-21.0,3.0,-63.0,-70.0,25.0
2020-04-13,AU_QLD,-46.0,-27.0,-29.0,-73.0,-77.0,25.0
2020-04-13,AU_SA,-50.0,-31.0,-2.0,-65.0,-74.0,24.0
2020-04-13,AU_TAS,-63.0,-41.0,-71.0,-72.0,-73.0,25.0
2020-04-13,AU_VIC,-48.0,-23.0,-8.0,-79.0,-80.0,29.0
2020-04-13,AU_WA,-43.0,-23.0,-11.0,-69.0,-73.0,26.0
2020-04-13,AW,-88.0,-90.0,-69.0,-86.0,-89.0,
2020-04-13,BA,-63.0,-33.0,-1.0,-52.0,-50.0,16.0
2020-04-13,BB,-89.0,-91.0,-81.0,-93.0,-89.0,40.0
2020-04-13,BD,-74.0,-53.0,-31.0,-71.0,-63.0,26.0
2020-04-13,BE,-86.0,-76.0,-31.0,-80.0,-88.0,35.0
2020-04-13,BF,-32.0,-30.0,-21.0,-51.0,-47.0,26.0
2020-04-13,BG,-46.0,-17.0,-28.0,-49.0,-42.0,15.0
2020-04-13,BH,-36.0,-14.0,-39.0,-33.0,-23.0,16.0
2020-04-13,BJ,-29.0,-21.0,-9.0,-35.0,-50.0,20.0
2020-04-13,BO,-82.0,-64.0,-76.0,-81.0,-75.0,38.0
2020-04-13,BR,-54.0,-19.0,-52.0,-53.0,-35.0,17.0
2020-04-13,BS,-96.0,-97.0,-82.0,-95.0,-89.0,47.0
2020-04-13,BW,-76.0,-68.0,-32.0,-83.0,-83.0,47.0
2020-04-13,BY,-24.0,-9.0,5.0,-25.0,-25.0,8.0
2020-04-13,BZ,-80.0,-68.0,-64.0,-91.0,-84.0,
2020-04-13,CA,-55.0,-29.0,-25.0,-74.0,-69.0,26.0
2020-04-13,CA_AB,-48.0,-19.0,-19.0,-71.0,-59.0,23.0
2020-04-13,CA_BC,-49.0,-25.0,47.0,-65.0,-67.0,23.0
2020-04-13,CA_MB,-44.0,-16.0,-38.0,-68.0,-57.0,23.0
2020-04-13,CA_NB,-49.0,-36.0,-39.0,-66.0,-64.0,23.0
2020-04-13,CA_NL,-40.0,-20.0,83.0,-59.0,-59.0,15.0
2020-04-13,CA_NS,-56.0,-34.0,-43.0,-75.0,-68.0,24.0
2020-04-13,CA_NT,,,,-63.0,-64.0,
2020-04-13,CA_NU,,,,,-60.0,
2020-04-13,CA_ON,-58.0,-25.0,-47.0,-75.0,-69.0,27.0
2020-04-13,CA_PE,-55.0,-26.0,,,-62.0,22.0
2020-04-13,CA_QC,-65.0,-42.0,-62.0,-81.0,-79.0,30.0
2020-04-13,CA_SK,-50.0,-24.0,-12.0,-61.0,-57.0,20.0
2020-04-13,CA_YT,,,,,-68.0,
2020-04-13,CH,-86.0,-80.0,83.0,-61.0,-85.0,30.0
2020-04-13,CH_AG,-84.0,-81.0,,-56.0,-87.0,31.0
2020-04-13,CH_AI,,,,,-85.0,
2020-04-13,CH_AR,,,,-47.0,-85.0,
2020-04-13,CH_BL,-84.0,-82.0,,-56.0,-86.0,
2020-04-13,CH_FR,-81.0,-57.0,,-59.0,-83.0,31.0
2020-04-13,CH_GE,-90.0,-86.0,5.0,-81.0,-87.0,34.0
2020-04-13,CH_GL,,,,-10.0,-83.0,
2020-04-13,CH_GR,-89.0,-89.0,19.0,-63.0,-82.0,
2020-04-13,CH_JU,-92.0,-91.0,,-48.0,-86.0,
2020-04-13,CH_LU,-86.0,-80.0,68.0,-54.0,-85.0,30.0
2020-04-13,CH_NE,-86.0,-90.0,,-58.0,-87.0,
2020-04-13,CH_NW,,,,-50.0,-88.0,
2020-04-13,CH_OW,,,,-27.0,-83.0,
2020-04-13,CH_SG,-84.0,-85.0,,-48.0,-86.0,29.0
2020-04-13,CH_SH,,-78.0,,-62.0,-86.0,
2020-04-13,CH_SO,-80.0,-80.0,,-57.0,-85.0,30.0
2020-04-13,CH_SZ,-81.0,-82.0,,-38.0,-86.0,
2020-04-13,CH_TG,-82.0,-88.0,,-47.0,-86.0,29.0
2020-04-13,CH_TI,-91.0,-88.0,-14.0,-72.0,-86.0,32.0
2020-04-13,CH_UR,,,,-51.0,-86.0,
2020-04-13,CH_VD,-87.0,-84.0,90.0,-65.0,-87.0,33.0
2020-04-13,CH_VS,-86.0,-51.0,0.0,-59.0,-76.0,26.0
2020-04-13,CI,-40.0,-27.0,-32.0,-45.0,-56.0,26.0
2020-04-13,CL,-61.0,-40.0,-61.0,-60.0,-48.0,24.0
2020-04-13,CL_AI,-55.0,-29.0,-62.0,-76.0,-31.0,17.0
2020-04-13,CL_AN,-51.0,-38.0,-58.0,-52.0,-35.0,19.0
2020-04-13,CL_AP,-57.0,-33.0,-66.0,-57.0,-38.0,19.0
2020-04-13,CL_AT,-48.0,-36.0,-55.0,-65.0,-30.0,19.0
2020-04-13,CL_CO,-63.0,-47.0,-74.0,-57.0,-41.0,19.0
2020-04-13,CL_LI,-48.0,-33.0,-50.0,-48.0,-30.0,18.0
2020-04-13,CL_LL,-64.0,-45.0,-61.0,-60.0,-41.0,21.0
2020-04-13,CL_LR,-66.0,-48.0,-69.0,-62.0,-42.0,22.0
2020-04-13,CL_ML,-50.0,-35.0,-50.0,-50.0,-30.0,19.0
2020-04-13,CL_NB,-70.0,-57.0,-54.0,-83.0,-69.0,
2020-04-13,CL_TA,-62.0,-40.0,-64.0,-51.0,-38.0,20.0
2020-04-13,CL_VS,-60.0,-42.0,-66.0,-56.0,-41.0,19.0
2020-04-13,CM,-24.0,-18.0,-16.0,-22.0,-18.0,11.0
2020-04-13,CO,-77.0,-55.0,-69.0,-77.0,-69.0,33.0
2020-04-13,CO_ANT,-79.0,-54.0,-68.0,-79.0,-71.0,33.0
2020-04-13,CO_ARA,,-47.0,-59.0,-52.0,-53.0,
2020-04-13,CO_CAL,-79.0,-61.0,-69.0,-87.0,-67.0,29.0
2020-04-13,CO_CAQ,-71.0,-55.0,-67.0,,-55.0,25.0
2020-04-13,CO_CAS,-71.0,-49.0,-56.0,-70.0,-54.0,28.0
2020-04-13,CO_CAU,-75.0,-58.0,-67.0,-63.0,-62.0,27.0
2020-04-13,CO_CAU,-75.0,-53.0,-71.0,-73.0,-66.0,30.0
2020-04-13,CO_CES,-78.0,-55.0,-64.0,-78.0,-58.0,25.0
2020-04-13,CO_CUN,-72.0,-54.0,-66.0,-70.0,-63.0,36.0
2020-04-13,CO_GUV,,,-60.0,,-43.0,
2020-04-13,CO_HUI,-75.0,-52.0,-70.0,,-63.0,28.0
2020-04-13,CO_LAG,-66.0,-40.0,-58.0,-70.0,-50.0,22.0
2020-04-13,CO_MAG,-77.0,-62.0,-78.0,-85.0,-61.0,25.0
2020-04-13,CO_MET,-75.0,-57.0,-61.0,-58.0,-59.0,30.0
2020-04-13,CO_PUT,-66.0,-63.0,-63.0,,-47.0,
2020-04-13,CO_RIS,-79.0,-56.0,-75.0,-82.0,-70.0,32.0
2020-04-13,CO_SAN,-76.0,-50.0,-69.0,-77.0,-68.0,31.0
2020-04-13,CO_SUC,-73.0,-51.0,-65.0,-90.0,-53.0,23.0
2020-04-13,CO_TOL,-79.0,-59.0,-63.0,-83.0,-65.0,30.0
2020-04-13,CO_VAC,-75.0,-53.0,-71.0,-73.0,-66.0,30.0
2020-04-13,CO_VID,,,-37.0,,-16.0,
2020-04-13,CR,-45.0,-29.0,-52.0,-53.0,-39.0,18.0
2020-04-13,CV,-61.0,-48.0,-53.0,-84.0,-61.0,29.0
2020-04-13,CZ,-89.0,-90.0,-35.0,-73.0,-85.0,30.0
2020-04-13,DE,-81.0,-93.0,29.0,-73.0,-88.0,28.0
2020-04-13,DE_BB,-83.0,-94.0,5.0,-70.0,-86.0,29.0
2020-04-13,DE_BE,-85.0,-93.0,-29.0,-75.0,-87.0,30.0
2020-04-13,DE_BW,-77.0,-92.0,91.0,-70.0,-89.0,29.0
2020-04-13,DE_BY,-81.0,-94.0,24.0,-77.0,-89.0,31.0
2020-04-13,DE_HB,-85.0,-93.0,15.0,-76.0,-87.0,26.0
2020-04-13,DE_HE,-82.0,-93.0,18.0,-80.0,-88.0,29.0
2020-04-13,DE_HH,-84.0,-92.0,72.0,-75.0,-89.0,31.0
2020-04-13,DE_MV,-82.0,-93.0,22.0,-67.0,-84.0,27.0
2020-04-13,DE_NI,-81.0,-94.0,27.0,-70.0,-88.0,27.0
2020-04-13,DE_NW,-80.0,-93.0,60.0,-73.0,-87.0,27.0
2020-04-13,DE_RP,-81.0,-94.0,19.0,-78.0,-87.0,29.0
2020-04-13,DE_SH,-79.0,-93.0,65.0,-66.0,-87.0,27.0
2020-04-13,DE_SL,-82.0,-94.0,48.0,-81.0,-87.0,29.0
2020-04-13,DE_SN,-84.0,-94.0,5.0,-72.0,-87.0,31.0
2020-04-13,DE_ST,-82.0,-94.0,9.0,-71.0,-84.0,27.0
2020-04-13,DE_TH,-82.0,-94.0,15.0,-67.0,-87.0,29.0
2020-04-13,DK,-56.0,-30.0,107.0,-65.0,-84.0,24.0
2020-04-13,DO,-70.0,-51.0,-61.0,-81.0,-68.0,31.0
2020-04-13,EC,-78.0,-59.0,-73.0,-78.0,-79.0,36.0
2020-04-13,EE,-43.0,-21.0,5.0,-47.0,-50.0,19.0
2020-04-13,EG,-55.0,-13.0,-31.0,-47.0,-30.0,14.0
2020-04-13,ES,-90.0,-65.0,-80.0,-85.0,-77.0,32.0
2020-04-13,ES_AN,-86.0,-50.0,-75.0,-80.0,-67.0,26.0
2020-04-13,ES_AS,-89.0,-47.0,-73.0,-69.0,-66.0,26.0
2020-04-13,ES_CB,-94.0,-89.0,-84.0,-88.0,-85.0,35.0
2020-04-13,ES_CE,-90.0,-52.0,-83.0,,-66.0,
2020-04-13,ES_CM,-92.0,-88.0,-78.0,-87.0,-79.0,32.0
2020-04-13,ES_CN,-89.0,-49.0,-85.0,-79.0,-67.0,25.0
2020-04-13,ES_CT,-95.0,-89.0,-89.0,-91.0,-91.0,41.0
2020-04-13,ES_EX,-86.0,-52.0,-64.0,-75.0,-63.0,22.0
2020-04-13,ES_GA,-84.0,-43.0,-62.0,-78.0,-63.0,28.0
2020-04-13,ES_IB,-94.0,-83.0,-88.0,-91.0,-88.0,37.0
2020-04-13,ES_MC,-83.0,-43.0,-75.0,-70.0,-57.0,24.0
2020-04-13,ES_MD,-90.0,-44.0,-83.0,-84.0,-78.0,35.0
2020-04-13,ES_ML,-85.0,-48.0,-77.0,-77.0,-64.0,
2020-04-13,ES_NC,-93.0,-89.0,-80.0,-89.0,-86.0,35.0
2020-04-13,ES_PV,-95.0,-91.0,-88.0,-89.0,-89.0,37.0
2020-04-13,ES_RI,-94.0,-86.0,-82.0,-90.0,-85.0,34.0
2020-04-13,ES_VC,-94.0,-88.0,-87.0,-91.0,-87.0,36.0
2020-04-13,FI,-62.0,-30.0,96.0,-68.0,-84.0,23.0
2020-04-13,FJ,-66.0,-58.0,-31.0,-83.0,-73.0,32.0
2020-04-13,FR,-91.0,-80.0,-68.0,-88.0,-89.0,38.0
2020-04-13,FR_ARA,-89.0,-80.0,-62.0,-88.0,-89.0,39.0
2020-04-13,FR_BFC,-91.0,-88.0,-52.0,-87.0,-89.0,36.0
2020-04-13,FR_BRE,-92.0,-87.0,-57.0,-87.0,-89.0,37.0
2020-04-13,FR_COR,-92.0,-81.0,-68.0,-87.0,-84.0,32.0
2020-04-13,FR_CVL,-90.0,-83.0,-65.0,-89.0,-89.0,37.0
2020-04-13,FR_GES,-92.0,-90.0,-62.0,-89.0,-90.0,37.0
2020-04-13,FR_HDF,-91.0,-82.0,-70.0,-89.0,-89.0,36.0
2020-04-13,FR_IDF,-91.0,-65.0,-84.0,-88.0,-91.0,42.0
2020-04-13,FR_NAQ,-91.0,-82.0,-60.0,-86.0,-87.0,37.0
2020-04-13,FR_NOR,-91.0,-82.0,-65.0,-90.0,-89.0,36.0
2020-04-13,FR_OCC,-91.0,-82.0,-66.0,-89.0,-88.0,37.0
2020-04-13,FR_PAC,-89.0,-76.0,-74.0,-86.0,-87.0,36.0
2020-04-13,FR_PDL,-92.0,-88.0,-59.0,-89.0,-91.0,39.0
2020-04-13,GA,-66.0,-64.0,-26.0,-75.0,-72.0,36.0
2020-04-13,GB,-78.0,-41.0,-21.0,-78.0,-83.0,31.0
2020-04-13,GE,-65.0,-40.0,-18.0,-58.0,-60.0,21.0
2020-04-13,GH,-56.0,-46.0,-35.0,-60.0,-59.0,32.0
2020-04-13,GR,-64.0,-7.0,-15.0,-64.0,-53.0,21.0
2020-04-13,GT,-60.0,-41.0,-48.0,-70.0,-51.0,28.0
2020-04-13,GW,,,,,-51.0,
2020-04-13,HK,-26.0,7.0,13.0,-45.0,-60.0,25.0
2020-04-13,HN,-73.0,-45.0,-49.0,-68.0,-63.0,25.0
2020-04-13,HR,-84.0,-77.0,-2.0,-80.0,-86.0,29.0
2020-04-13,HT,-33.0,-32.0,-22.0,-52.0,-36.0,11.0
2020-04-13,HU,-84.0,-90.0,-9.0,-75.0,-88.0,33.0
2020-04-13,ID,-33.0,-19.0,-29.0,-56.0,-35.0,17.0
2020-04-13,ID_AC,-19.0,-12.0,-21.0,-46.0,-21.0,9.0
2020-04-13,ID_BA,-42.0,-31.0,-56.0,-71.0,-41.0,19.0
2020-04-13,ID_BB,-31.0,-11.0,-21.0,-62.0,-26.0,12.0
2020-04-13,ID_BE,-27.0,-14.0,-27.0,-46.0,-29.0,14.0
2020-04-13,ID_BT,-34.0,-18.0,-24.0,-64.0,-36.0,20.0
2020-04-13,ID_GO,-29.0,-15.0,-22.0,,-31.0,18.0
2020-04-13,ID_JA,-29.0,-17.0,-26.0,-51.0,-25.0,12.0
2020-04-13,ID_JB,-33.0,-18.0,-27.0,-54.0,-37.0,19.0
2020-04-13,ID_JI,-23.0,-13.0,-28.0,-48.0,-29.0,15.0
2020-04-13,ID_JK,-55.0,-31.0,-53.0,-69.0,-50.0,25.0
2020-04-13,ID_JT,-22.0,-10.0,-24.0,-49.0,-30.0,14.0
